x,y,theta,v,omega
1.176219,3.877148,2.124296,0.500000,-0.210821
1.150386,3.919956,2.103214,0.500000,-0.456113
1.125996,3.963599,2.057603,0.470192,-0.543577
1.105140,4.005734,2.003245,0.458006,-0.674896
1.087362,4.047934,1.935756,0.471929,-0.682306
1.072035,4.092559,1.867525,0.500000,-0.624392
1.058917,4.140799,1.805086,0.466575,-0.726320
1.049743,4.186535,1.732454,0.500000,-0.540880
1.043033,4.236076,1.678366,0.474366,-0.388508
1.038857,4.283326,1.639515,0.500000,-0.242955
1.036030,4.333245,1.615220,0.495063,-0.336956
1.034666,4.382730,1.581524,0.494277,-0.388345
1.035095,4.432153,1.542690,0.500000,-0.161024
1.036902,4.482119,1.526587,0.500000,-0.268346
1.039782,4.532035,1.499753,0.500000,-0.195346
5.794514,5.309521,-2.238039,0.372556,-1.921735
5.768797,5.282644,-2.430212,0.379836,-1.795371
5.737960,5.260554,-2.609750,0.430578,-1.116632
5.699709,5.240833,-2.721413,0.411441,-1.298772
5.661161,5.226533,-2.851290,0.452152,-0.874162
5.617328,5.215499,-2.938706,0.470824,-0.833613
5.570869,5.207944,-3.022068,0.482184,-0.632762
5.522845,5.203712,-3.085344,0.499983,-0.335232
5.472888,5.201739,-3.118867,0.500000,-0.178367
5.422893,5.201048,-3.136704,0.481529,-0.046801
5.374740,5.200926,-3.141384,0.492862,-0.275054
5.325460,5.201593,-3.168889,0.489974,0.156728
5.276473,5.202547,-3.153216,0.470110,0.021733
5.229464,5.203042,-3.151043,0.500000,0.081157
5.179465,5.203311,-3.142927,0.474350,0.136851
5.132031,5.203050,-3.129242,0.500000,0.146125
5.082042,5.202067,-3.114630,0.495772,0.301266
5.032510,5.199985,-3.084503,0.489027,-0.045241
4.983681,5.197305,-3.089027,0.490906,0.198910
4.934687,5.194238,-3.069136,0.500000,0.259493
4.884871,5.189972,-3.043187,0.500000,0.100274
4.835138,5.184810,-3.033160,0.499017,0.298763
4.785617,5.178670,-3.003283,0.500000,0.096143
4.736129,5.171538,-2.993669,0.500000,0.072938
4.686702,5.163989,-2.986375,0.500000,0.080289
4.637335,5.156061,-2.978346,0.499449,0.020379
4.588062,5.147893,-2.976308,0.480197,-0.043970
4.540680,5.140097,-2.980705,0.489845,-0.080139
4.492297,5.132443,-2.988719,0.500000,0.054248
4.442901,5.124695,-2.983294,0.500000,-0.141375
4.393472,5.117163,-2.997432,0.495476,0.118842
4.344482,5.109754,-2.985548,0.464992,-0.088098
4.298516,5.102729,-2.994358,0.472439,-0.048346
4.251767,5.095912,-2.999192,0.500000,0.010467
4.202277,5.088790,-2.998145,0.500000,-0.040020
4.152776,5.081741,-3.002147,0.500000,-0.121158
4.103221,5.075091,-3.014263,0.500000,-0.002629
4.053625,5.068749,-3.014526,0.486400,-0.082927
4.005352,5.062785,-3.022819,0.477103,0.036101
3.957988,5.057046,-3.019209,0.495153,0.017065
3.908848,5.050959,-3.017502,0.500000,0.107389
3.859267,5.044504,-3.006763,0.500000,-0.025534
3.809712,5.037846,-3.009317,0.485889,0.203461
3.761616,5.030949,-2.988971,0.500000,-0.060170
3.712175,5.023496,-2.994988,0.481360,-0.106883
3.664518,5.016719,-3.005676,0.484765,-0.049009
3.616473,5.010268,-3.010577,0.500000,0.021834
3.566909,5.003682,-3.008393,0.446103,0.103946
3.522725,4.997527,-2.997999,0.497561,0.059160
3.473503,4.990262,-2.992083,0.500000,0.026062
3.424070,4.982750,-2.989477,0.495050,0.198527
3.375214,4.974763,-2.969624,0.464942,-0.077911
3.329375,4.966985,-2.977415,0.495804,-0.211612
3.280380,4.959400,-2.998576,0.466258,0.173303
3.234290,4.952355,-2.981246,0.500000,-0.063882
3.184906,4.944529,-2.987634,0.500000,-0.056445
3.135476,4.937001,-2.993279,0.493035,-0.062354
3.086691,4.929868,-2.999514,0.483694,0.036320
3.038822,4.922932,-2.995882,0.500000,0.658086
2.989626,4.914050,-2.930073,0.500000,0.416336
2.940973,4.902538,-2.888440,0.500000,0.822499
2.893136,4.888040,-2.806190,0.478001,1.113430
2.848968,4.869829,-2.694847,0.434713,1.549622
2.811372,4.848091,-2.539885,0.430502,1.614282
2.777999,4.820970,-2.378456,0.426462,1.249693
2.749099,4.789647,-2.253487,0.446447,1.326524
2.723310,4.753244,-2.120835,0.421100,1.196863
2.703497,4.716115,-2.001148,0.478574,1.076832
2.685909,4.671631,-1.893465,0.490861,1.043575
2.672799,4.624352,-1.789108,0.480529,0.808770
2.664299,4.577070,-1.708231,0.458648,0.556332
2.659283,4.531486,-1.652597,0.500000,0.481433
2.656398,4.481574,-1.604454,0.500000,0.523870
2.656025,4.431581,-1.552067,0.500000,0.138389
2.657307,4.381598,-1.538228,0.500000,0.220118
2.659485,4.331647,-1.516216,0.500000,0.239649
2.662811,4.281758,-1.492251,0.475683,0.024863
2.666602,4.234342,-1.489765,0.469192,-0.003652
2.670391,4.187576,-1.490130,0.484137,0.172293
2.674708,4.139355,-1.472901,0.497888,0.167182
2.679988,4.089848,-1.456183,0.496308,-0.072255
2.685486,4.040523,-1.463408,0.500000,-0.075778
2.690656,3.990791,-1.470986,0.477734,-0.134928
2.695096,3.943225,-1.484479,0.500000,0.017703
2.699451,3.893415,-1.482709,0.500000,-0.069790
2.703675,3.843593,-1.489688,0.471331,-0.251760
2.706902,3.796572,-1.514864,0.500000,-0.261363
2.709045,3.746620,-1.541000,0.500000,-0.070359
2.710359,3.696637,-1.548036,0.500000,0.079830
2.711696,3.646655,-1.540053,0.469058,-0.065179
2.712985,3.599767,-1.546571,0.499445,-0.397315
2.713203,3.549826,-1.586302,0.489341,-0.138566
2.712105,3.500905,-1.600159,0.500000,0.081933
2.710842,3.450921,-1.591965,0.500000,0.041330
2.709887,3.400930,-1.587832,0.500000,0.220397
2.709586,3.350932,-1.565793,0.500000,0.268497
2.710508,3.300942,-1.538943,0.497259,0.234482
2.712674,3.251264,-1.515495,0.500000,0.259103
2.716084,3.201382,-1.489584,0.500000,0.240553
2.720739,3.151601,-1.465529,0.500000,0.295156
2.726726,3.101962,-1.436014,0.488955,0.358171
2.734162,3.053638,-1.400196,0.500000,0.423537
2.743692,3.004558,-1.357843,0.500000,0.375893
2.755175,2.955898,-1.320253,0.476615,0.418498
2.767954,2.909985,-1.278404,0.491208,0.505491
2.783296,2.863327,-1.227855,0.488369,0.462257
0.405547,0.977087,0.365763,0.286915,2.000000
0.431139,0.989951,0.565763,0.318224,2.000000
0.456124,1.009574,0.765763,0.337436,1.986947
0.477973,1.035216,0.964458,0.423148,1.635685
0.499142,1.071801,1.128027,0.446777,1.367164
0.515469,1.113351,1.264743,0.471567,1.098705
0.527181,1.159005,1.374613,0.500000,0.807437
0.534937,1.208386,1.455357,0.487857,0.767407
0.538693,1.257015,1.532098,0.493789,0.506345
0.539353,1.306384,1.582732,0.500000,0.333595
0.537923,1.356362,1.616092,0.500000,0.129562
0.535335,1.406294,1.629048,0.500000,0.072688
0.532243,1.456198,1.636317,0.500000,0.103187
0.528712,1.506073,1.646636,0.500000,0.060717
0.524772,1.555918,1.652707,0.481023,-0.031498
0.520912,1.603865,1.649558,0.500000,-0.158674
0.517374,1.653739,1.633690,0.500000,-0.053997
0.514366,1.703648,1.628290,0.500000,-0.073989
0.511677,1.753576,1.620891,0.485306,-0.757404
0.511084,1.802091,1.545151,0.500000,-0.935814
0.514702,1.851942,1.451570,0.476761,-0.994535
0.522715,1.898920,1.352116,0.456300,-1.092980
0.535026,1.942834,1.242818,0.438964,-1.635954
0.552495,1.983052,1.079223,0.429108,-1.619059
0.575717,2.019080,0.917317,0.404849,-1.509701
0.602658,2.049248,0.766347,0.459878,-1.274571
0.637730,2.078946,0.638890,0.480319,-1.130091
0.677823,2.105350,0.525881,0.452166,-1.107125
0.718105,2.125839,0.415168,0.438339,-0.915943
0.758969,2.141659,0.323574,0.483461,-0.814228
0.805381,2.155149,0.242151,0.493923,-0.655006
0.853685,2.165414,0.176650,0.500000,-0.306081
0.903034,2.173446,0.146042,0.496165,-0.121692
0.952165,2.180368,0.133873,0.477240,0.058787
0.999443,2.186876,0.139752,0.497387,-0.100911
1.048731,2.193556,0.129661,0.500000,-0.153834
1.098359,2.199640,0.114277,0.500000,-0.045933
1.148046,2.205227,0.109684,0.500000,-0.075149
1.197765,2.210513,0.102169,0.497983,0.000052
1.247304,2.215593,0.102174,0.500000,0.086329
1.297021,2.220907,0.110807,0.475462,0.157589
1.344232,2.226537,0.126566,0.459828,0.164761
1.389797,2.232717,0.143042,0.500000,0.146402
1.439232,2.240206,0.157683,0.498699,0.282084
1.488367,2.248731,0.185891,0.475313,0.020542
1.535070,2.257564,0.187945,0.498084,-0.155655
1.584072,2.266489,0.172380,0.484474,0.152049
1.631736,2.275161,0.187585,0.500000,0.028060
1.680846,2.284555,0.190391,0.496660,-0.194239
1.729703,2.293479,0.170967,0.478942,0.027848
1.776887,2.301694,0.173751,0.485830,-0.081173
1.824772,2.309898,0.165634,0.486763,-0.036286
1.872797,2.317837,0.162005,0.500000,0.145714
1.922082,2.326261,0.176577,0.500000,-0.112894
1.971353,2.334766,0.165287,0.500000,-0.061966
2.020696,2.342840,0.159091,0.500000,-0.052367
2.070085,2.350632,0.153854,0.461267,-0.001010
2.115668,2.357698,0.153753,0.500000,0.084460
2.165045,2.365564,0.162199,0.494749,0.479031
2.213660,2.374720,0.210102,0.491784,0.727885
2.261342,2.386717,0.282891,0.500000,0.700265
2.308827,2.402343,0.352917,0.471821,0.781718
2.352419,2.420364,0.431089,0.498005,0.682390
2.396918,2.442700,0.499328,0.433507,0.900053
2.433991,2.465142,0.589333,0.453823,1.153150
2.470182,2.492482,0.704648,0.440989,1.160446
2.502047,2.522931,0.820693,0.448814,1.230411
2.530549,2.557564,0.943734,0.458262,0.878807
2.555774,2.595805,1.031615,0.447173,1.020853
2.576737,2.635283,1.133700,0.500000,0.936152
2.595752,2.681506,1.227315,0.500000,0.923583
2.610394,2.729296,1.319674,0.480951,0.672262
2.620771,2.776249,1.386900,0.494076,0.451091
2.628707,2.825010,1.432009,0.493633,0.331174
2.634726,2.874003,1.465126,0.500000,0.175293
2.639563,2.923768,1.482656,0.481989,0.014127
2.643772,2.971783,1.484068,0.500000,0.140151
2.647754,3.021623,1.498083,0.477785,-0.037079
2.651313,3.069269,1.494375,0.500000,0.086018
2.654916,3.119139,1.502977,0.496580,0.070519
2.658107,3.168694,1.510029,0.500000,0.013835
2.661109,3.218604,1.511413,0.500000,-0.143161
2.664433,3.268493,1.497097,0.470701,0.019463
2.667854,3.315439,1.499043,0.485914,-0.265425
2.671980,3.363853,1.472500,0.500000,-0.571829
2.678306,3.413444,1.415317,0.500000,-0.757425
2.687912,3.462501,1.339575,0.474794,-0.978006
2.701033,3.508112,1.241774,0.500000,-0.978637
2.719477,3.554564,1.143911,0.459294,-0.801544
2.740147,3.595565,1.063756,0.488363,-0.702843
2.765342,3.637389,0.993472,0.500000,-0.684474
2.794043,3.678319,0.925025,0.494274,-0.692818
2.825133,3.716732,0.855743,0.487191,-0.492771
2.857969,3.752716,0.806466,0.496245,-0.312450
2.892866,3.787995,0.775221,0.488339,-0.374331
2.928378,3.821512,0.737788,0.486793,-0.042874
2.964468,3.854179,0.733500,0.477434,-0.067590
3.000042,3.886022,0.726741,0.488371,0.015057
3.036515,3.918498,0.728247,0.494999,-0.200284
3.073787,3.951071,0.708219,0.465652,0.019995
0.232982,1.297583,2.135971,0.293956,-2.000000
0.219817,1.323812,1.935971,0.336516,-2.000000
0.211013,1.356233,1.735971,0.385889,-1.807843
0.208133,1.394662,1.555186,0.433765,-1.428111
0.211900,1.437837,1.412375,0.437068,-1.409542
0.221809,1.480369,1.271421,0.446478,-0.905892
0.236890,1.522377,1.180832,0.462732,-0.803598
0.256181,1.564423,1.100472,0.494686,-0.504386
0.279701,1.607937,1.050034,0.483591,-0.395058
0.304584,1.649399,1.010528,0.480004,-0.106701
0.330308,1.689924,0.999858,0.500000,-0.135112
0.357613,1.731810,0.986346,0.474434,-0.001473
0.383792,1.771377,0.986199,0.498616,0.030365
0.411246,1.813000,0.989236,0.500000,-0.142923
0.439010,1.854582,0.974943,0.477669,-0.203000
0.466217,1.893843,0.954643,0.500000,-0.247241
0.495613,1.934287,0.929919,0.496280,-0.325101
0.525927,1.973578,0.897409,0.488271,-0.932377
0.558111,2.010273,0.804172,0.472532,-0.890454
0.592362,2.042804,0.715126,0.442915,-0.867710
0.627020,2.070360,0.628355,0.444072,-0.938008
0.664116,2.094741,0.534554,0.465594,-0.885513
0.705177,2.116657,0.446003,0.428082,-0.662555
0.744381,2.133831,0.379748,0.493079,-0.684260
0.790766,2.150528,0.311322,0.494915,-0.643065
0.838333,2.164164,0.247015,0.479024,-0.409064
0.885008,2.174923,0.206109,0.481063,-0.470072
0.932310,2.183658,0.159101,0.460667,-0.492551
0.977957,2.189833,0.109846,0.500000,-0.208412
1.027709,2.194796,0.089005,0.496424,-0.277396
1.077209,2.198523,0.061266,0.495449,0.001874
1.126661,2.201561,0.061453,0.493806,0.103168
1.175932,2.204848,0.071770,0.500000,-0.046682
1.225811,2.208317,0.067102,0.500000,-0.023933
1.275703,2.211610,0.064708,0.493435,0.124746
1.324922,2.215107,0.077183,0.469210,0.365038
1.371627,2.219578,0.113687,0.473959,0.108619
1.418687,2.225211,0.124549,0.477427,-0.064188
1.466078,2.230989,0.118130,0.499889,0.207837
1.515654,2.237396,0.138914,0.500000,0.070888
1.565147,2.244495,0.146002,0.473483,0.225348
1.611910,2.251911,0.168537,0.489674,0.086272
1.660148,2.260333,0.177164,0.497859,0.064183
1.709126,2.269264,0.183583,0.500000,0.142876
1.758219,2.278743,0.197870,0.500000,-0.163278
1.807321,2.288171,0.181543,0.500000,-0.058429
1.856526,2.297055,0.175700,0.488318,-0.034581
1.904621,2.305507,0.172242,0.500000,0.043585
1.953862,2.314184,0.176600,0.500000,-0.228902
2.003180,2.322404,0.153710,0.475605,-0.019811
2.050187,2.329639,0.151729,0.484971,0.064760
2.098103,2.337125,0.158205,0.500000,0.042450
2.147462,2.345107,0.162450,0.476351,-0.014026
2.194475,2.352778,0.161047,0.500000,0.055145
2.243806,2.360932,0.166562,0.471056,-0.109951
2.290302,2.368486,0.155566,0.472964,-0.146777
2.337079,2.375471,0.140889,0.500000,0.157612
2.386526,2.382882,0.156650,0.492703,0.153089
2.435132,2.390941,0.171959,0.498965,0.142714
2.484230,2.399829,0.186230,0.500000,-0.271430
2.533485,2.408419,0.159087,0.500000,-0.013268
2.582859,2.416307,0.157760,0.488291,-0.276593
5.049635,5.014480,-1.535643,0.092070,-2.000000
5.049040,5.005308,-1.735643,0.184712,-2.000000
5.044213,4.987510,-1.935643,0.235874,-2.000000
5.033656,4.966461,-2.135643,0.299354,-2.000000
5.015219,4.942941,-2.335643,0.368826,-1.971337
4.987231,4.919011,-2.532777,0.397330,-1.889926
4.952690,4.899494,-2.721770,0.417577,-1.367543
4.913515,4.885130,-2.858524,0.460549,-1.152476
4.868650,4.874841,-2.973772,0.480153,-0.829902
4.821031,4.868793,-3.056762,0.442625,-0.747014
4.776829,4.866692,-3.131463,0.499062,-0.802223
4.726959,4.868188,-3.211685,0.485640,-0.446360
4.678606,4.872669,-3.256321,0.500000,-0.190808
4.628992,4.878867,-3.275402,0.500000,-0.293456
4.579544,4.886263,-3.304748,0.500000,-0.239014
4.530310,4.894974,-3.328649,0.500000,0.040084
4.481164,4.904174,-3.324641,0.485339,0.440023
4.433262,4.911955,-3.280639,0.500000,0.106474
4.383708,4.918622,-3.269991,0.478761,0.379280
4.336121,4.923850,-3.232063,0.479164,0.217412
4.288358,4.927660,-3.210322,0.497520,0.003177
4.238723,4.931069,-3.210004,0.500000,0.357299
4.188789,4.933595,-3.174275,0.498277,0.234024
4.138973,4.934640,-3.150872,0.499350,0.087980
4.089039,4.934884,-3.142074,0.491316,0.085012
4.039908,4.934699,-3.133573,0.478610,0.062737
3.992050,4.934165,-3.127299,0.500000,0.141525
3.942062,4.933097,-3.113147,0.488191,0.076045
3.893268,4.931523,-3.105542,0.469205,0.185996
3.846397,4.929395,-3.086942,0.500000,0.082919
3.796483,4.926457,-3.078651,0.475369,-0.155491
3.749019,4.923836,-3.094200,0.500000,-0.143335
3.699060,4.921825,-3.108533,0.500000,0.076244
3.649094,4.919982,-3.100909,0.500000,-0.032107
3.599132,4.918029,-3.104119,0.500000,-0.043297
3.549163,4.916264,-3.108449,0.478122,0.139237
3.501390,4.914347,-3.094525,0.500000,-0.132132
3.451431,4.912324,-3.107739,0.494757,-0.137854
3.401974,4.910991,-3.121524,0.489989,-0.054804
3.352983,4.910142,-3.127005,0.500000,-0.005124
3.302988,4.909425,-3.127517,0.500000,-0.090441
3.252990,4.908947,-3.136561,0.485418,-0.022954
3.204449,4.908759,-3.138856,0.500000,0.013075
3.154449,4.908589,-3.137549,0.479667,0.130180
3.106485,4.908083,-3.124531,0.500000,0.202597
3.056505,4.906724,-3.104271,0.500000,0.646809
3.006635,4.903244,-3.039590,0.467795,0.791755
2.960335,4.896644,-2.960415,0.474171,0.778698
2.914074,4.886294,-2.882545,0.440787,0.539414
2.871791,4.873859,-2.828604,0.381275,1.453860
2.836495,4.859529,-2.683218,0.456288,1.689288
2.797472,4.835986,-2.514289,0.405176,1.412779
2.766455,4.809970,-2.373011,0.401580,1.264668
2.739425,4.780306,-2.246544,0.386514,1.301377
2.717277,4.748663,-2.116406,0.437612,1.174115
2.696813,4.710010,-1.998995,0.445873,0.928960
2.680209,4.668647,-1.906099,0.452754,0.927255
2.667313,4.625264,-1.813373,0.496841,0.893871
2.657548,4.576566,-1.723986,0.442015,1.111042
2.653242,4.532598,-1.612882,0.477058,1.267682
2.654257,4.484935,-1.486114,0.477855,1.215707
2.661179,4.437683,-1.364543,0.444602,1.187388
2.672844,4.394807,-1.245804,0.446039,1.284285
2.689757,4.353567,-1.117376,0.443223,0.855224
2.710851,4.314602,-1.031854,0.492548,0.897095
2.737991,4.273519,-0.942144,0.473971,0.744858
2.767265,4.236256,-0.867658,0.473314,0.774727
2.799237,4.201372,-0.790186,0.487401,0.944792
2.835120,4.168413,-0.695706,0.450480,0.926593
2.870986,4.141183,-0.603047,0.472037,0.601685
2.910645,4.115597,-0.542878,0.494180,0.532206
2.953617,4.091205,-0.489658,0.500000,0.344878
2.998139,4.068454,-0.455170,0.498264,0.067676
3.042966,4.046701,-0.448402,0.481982,0.311361
0.476185,0.466667,1.508240,0.038609,-2.000000
0.476809,0.470470,1.308240,0.164161,-2.000000
0.482622,0.485794,1.108240,0.156690,-2.000000
0.490965,0.499026,0.908240,0.268515,-2.000000
0.509482,0.518409,0.708240,0.307541,-2.000000
0.534679,0.535954,0.508240,0.357522,-1.772550
0.567287,0.550500,0.330985,0.382405,-1.645076
0.604309,0.559903,0.166478,0.469745,-1.297690
0.651008,0.564664,0.036709,0.454021,-0.844726
0.696396,0.564413,-0.047764,0.475362,-0.587146
0.743784,0.560751,-0.106479,0.493047,-0.351339
0.792707,0.554651,-0.141613,0.494821,-0.504540
0.841497,0.546435,-0.192067,0.500000,-0.044867
0.890556,0.536780,-0.196553,0.500000,0.025834
0.939606,0.527079,-0.193970,0.500000,0.239898
0.988779,0.518031,-0.169980,0.500000,0.106914
1.038103,0.509836,-0.159289,0.500000,0.148616
1.087527,0.502273,-0.144427,0.500000,0.192531
1.137073,0.495553,-0.125174,0.500000,0.340417
1.186778,0.490156,-0.091132,0.500000,0.015680
1.236574,0.485645,-0.089564,0.475188,0.173784
1.283937,0.481806,-0.072186,0.485641,0.259707
1.332415,0.478933,-0.046215,0.498342,0.098898
1.382207,0.476877,-0.036325,0.489512,0.438377
1.431149,0.476172,0.007512,0.500000,-0.140458
1.481148,0.476196,-0.006533,0.486027,0.248864
1.529749,0.476483,0.018353,0.489721,0.090234
1.578708,0.477603,0.027376,0.500000,0.155799
1.628677,0.479361,0.042956,0.500000,-0.141760
1.678644,0.481154,0.028780,0.488177,-0.014697
1.727442,0.482523,0.027311,0.481302,0.033308
1.775552,0.483917,0.030641,0.500000,-0.048435
1.825532,0.485328,0.025798,0.500000,0.115819
1.875507,0.486907,0.037380,0.500000,-0.007788
1.925473,0.488756,0.036601,0.485865,-0.045422
1.974031,0.490424,0.032059,0.491608,0.017968
2.023165,0.492044,0.033856,0.500000,0.131867
2.073124,0.494066,0.047042,0.486653,-0.069563
2.121743,0.496185,0.040086,0.500000,-0.056686
2.171708,0.498047,0.034417,0.459066,0.019391
2.217586,0.499672,0.036357,0.499702,-0.133631
2.267534,0.501154,0.022993,0.477774,-0.088537
2.315303,0.502041,0.014140,0.476938,-0.108035
2.362994,0.502458,0.003336,0.500000,0.124490
2.412992,0.502936,0.015785,0.500000,0.072394
2.462982,0.503906,0.023025,0.500000,-0.086041
2.512973,0.504842,0.014421,0.500000,0.057398
2.562966,0.505707,0.020160,0.488461,-0.154901
2.611808,0.506313,0.004670,0.500000,0.127282
2.661804,0.506865,0.017399,0.466204,0.391156
2.708390,0.508587,0.056514,0.500000,0.852415
2.758129,0.513534,0.141756,0.442591,0.748268
2.801670,0.521420,0.216582,0.435295,0.886738
2.843712,0.532646,0.305256,0.500000,0.733190
2.890807,0.549407,0.378575,0.477085,0.518864
2.934660,0.568181,0.430462,0.490845,0.741546
2.978467,0.590298,0.504616,0.431365,0.662336
3.015509,0.612388,0.570850,0.474859,0.648283
3.054606,0.639324,0.635678,0.484948,0.447334
3.092972,0.668979,0.680412,0.500000,0.436260
3.131139,0.701273,0.724038,0.500000,0.273926
3.168138,0.734902,0.751430,0.500000,0.098733
3.204504,0.769216,0.761304,0.467130,0.242734
3.237927,0.801849,0.785577,0.500000,0.089004
3.273118,0.837368,0.794477,0.462258,-0.057671
3.305602,0.870256,0.788710,0.465552,-0.084080
3.338550,0.903146,0.780302,0.500000,-0.159367
3.374364,0.938036,0.764366,0.480942,-0.220350
3.409443,0.970936,0.742330,0.478709,-0.475575
3.445475,1.002446,0.694773,0.481944,-0.855265
3.483772,1.031681,0.609247,0.455244,-0.787257
3.522092,1.056237,0.530521,0.500000,-0.845940
3.566237,1.079683,0.445927,0.483932,-0.215543
3.610119,1.100082,0.424372,0.500000,0.019270
3.655664,1.120713,0.426299,0.493200,0.147381
3.700418,1.141438,0.441037,0.460338,0.364443
3.741680,1.161843,0.477482,0.481097,0.376108
3.783983,1.184749,0.515093,0.481957,0.450830
3.825376,1.209429,0.560176,0.475900,0.302950
3.865303,1.235322,0.590471,0.500000,0.605550
3.905969,1.264399,0.651026,0.455405,0.426273
3.941596,1.292761,0.693653,0.500000,0.052790
3.979957,1.324829,0.698932,0.496807,0.254637
4.017578,1.357275,0.724396,0.500000,-0.243163
4.055422,1.389950,0.700079,0.468342,0.503353
4.090466,1.421013,0.750415,0.500000,0.105775
4.126855,1.455303,0.760992,0.500000,0.195108
4.162724,1.490136,0.780503,0.500000,0.147560
4.197992,1.525579,0.795259,0.491138,0.319759
4.231810,1.561192,0.827235,0.477506,0.487272
4.263264,1.597113,0.875962,0.499230,0.812421
4.293635,1.636717,0.957204,0.442783,0.745234
4.317759,1.673835,1.031728,0.459265,0.658696
4.340020,1.713996,1.097597,0.470143,0.701405
4.359962,1.756561,1.167738,0.500000,0.618299
4.378140,1.803131,1.229568,0.484490,0.405999
4.393422,1.849103,1.270167,0.490771,0.361707
4.407104,1.896231,1.306338,0.496197,0.165103
4.419677,1.944231,1.322848,0.500000,0.272167
4.431287,1.992863,1.350065,0.500000,0.007502
4.442216,2.041654,1.350815,0.485079,0.023435
4.452746,2.089005,1.353159,0.479506,-0.046714
4.463208,2.135800,1.348487,0.479405,-0.037772
4.473867,2.182541,1.344710,0.495780,-0.272457
4.485637,2.230700,1.317464,0.486845,-0.471728
4.498946,2.277525,1.270292,0.440665,-1.046856
4.514167,2.318858,1.165606,0.481510,-0.922543
4.535161,2.362173,1.073352,0.447661,-0.725505
4.557930,2.400704,1.000801,0.499832,-0.942353
4.586844,2.441453,0.906566,0.451047,-1.081721
4.616514,2.475396,0.798394,0.451136,-0.964016
4.649504,2.506142,0.701992,0.466094,-0.622222
4.686006,2.535113,0.639770,0.491571,-0.613929
4.726317,2.563232,0.578377,0.500000,-0.340824
4.768643,2.589847,0.544295,0.448839,-0.493810
4.807599,2.612131,0.494914,0.459156,-0.190753
4.848210,2.633552,0.475838,0.500000,-0.093545
4.892762,2.656248,0.466484,0.500000,-0.098021
4.937529,2.678516,0.456682,0.464182,-0.182359
4.979375,2.698604,0.438446,0.500000,0.120665
5.024517,2.720104,0.450512,0.500000,-0.097176
5.069633,2.741656,0.440795,0.500000,0.005883
5.745247,4.449802,3.213165,0.368949,-1.765634
5.708405,4.450417,3.036602,0.442483,-1.425158
5.664879,4.458169,2.894086,0.444125,-1.194581
5.622572,4.471592,2.774628,0.441676,-1.145376
5.582341,4.489763,2.660090,0.484387,-0.833449
5.540394,4.513957,2.576745,0.482752,-0.727177
5.500593,4.541258,2.504028,0.500000,-0.300729
5.460869,4.571619,2.473955,0.494154,-0.311889
5.422547,4.602814,2.442766,0.500000,-0.071895
5.384383,4.635117,2.435577,0.498598,-0.164892
5.346710,4.667778,2.419087,0.470102,-0.050254
5.311524,4.698953,2.414062,0.493477,0.073980
5.274549,4.731634,2.421460,0.499933,0.186733
5.236662,4.764251,2.440133,0.500000,0.065829
5.198361,4.796392,2.446716,0.500000,0.238056
5.159577,4.827946,2.470522,0.487792,0.165926
5.121126,4.857960,2.487114,0.500000,0.196576
5.081161,4.888005,2.506772,0.481388,0.061246
5.042313,4.916434,2.512897,0.492661,0.124146
5.002288,4.945159,2.525311,0.500000,-0.088422
4.961615,4.974239,2.516469,0.499689,0.189040
4.920822,5.003096,2.535373,0.489772,-0.055444
4.880649,5.031113,2.529829,0.494117,0.042172
4.840140,5.059406,2.534046,0.500000,-0.086405
4.799211,5.088125,2.525405,0.500000,0.099923
4.758263,5.116817,2.535398,0.500000,0.194908
4.716897,5.144902,2.554888,0.494679,-0.002378
4.675705,5.172294,2.554651,0.500000,0.035218
4.634024,5.199911,2.558172,0.500000,0.215295
4.592001,5.227004,2.579702,0.499863,-0.008465
4.549712,5.253654,2.578855,0.490677,0.028221
3.017000,5.045402,-3.274883,0.324091,2.000000
2.984663,5.046479,-3.074883,0.356073,1.776638
2.949531,5.040970,-2.897220,0.368184,1.673596
2.914717,5.029121,-2.729860,0.430384,1.315170
2.876520,5.009357,-2.598343,0.469776,1.121391
2.837750,4.982871,-2.486204,0.468406,0.976233
2.802066,4.952558,-2.388581,0.462594,1.010517
2.769968,4.919274,-2.287529,0.493141,1.231526
2.739941,4.880195,-2.164376,0.446171,1.281828
2.717420,4.841714,-2.036193,0.437626,0.839491
2.699444,4.801827,-1.952244,0.473340,0.993668
2.684033,4.757093,-1.852878,0.456739,0.878674
2.673262,4.712722,-1.765010,0.497550,0.793680
2.665606,4.663573,-1.685642,0.500000,0.455441
2.661009,4.613789,-1.640098,0.500000,0.373173
2.658478,4.563856,-1.602781,0.485427,0.557593
2.658279,4.515320,-1.547021,0.500000,0.304478
2.660229,4.465360,-1.516574,0.486191,0.157670
2.663246,4.416835,-1.500807,0.500000,0.203577
2.667250,4.366997,-1.480449,0.493702,0.223792
2.672254,4.317882,-1.458070,0.500000,0.137757
2.678221,4.268240,-1.444294,0.500000,-0.166951
2.684115,4.218589,-1.460989,0.488973,-0.097528
2.689236,4.169961,-1.470742,0.500000,-0.184652
2.693771,4.120167,-1.489207,0.493343,-0.115717
2.697507,4.070975,-1.500779,0.493284,-0.077510
2.700767,4.021755,-1.508530,0.484954,-0.209540
2.703278,3.973325,-1.529484,0.497635,-0.096212
2.705094,3.923595,-1.539105,0.500000,-0.189778
2.706204,3.873608,-1.558083,0.500000,0.015408
